# Gravity accuracy test - SWIFT FORCES
# G=   4.30091755e+01
# N= 10
# periodic= 1
# theta=   1.00000000e-02
# Git Branch: master
# Git Revision: v1.0.0-359-gdf3f05c9-dirty
#               id           pos[0]           pos[1]           pos[2]       a_swift[0]       a_swift[1]       a_swift[2]        potential          a_PM[0]          a_PM[1]          a_PM[2]      potentialPM         a_p2p[0]         a_p2p[1]         a_p2p[2]         a_m2p[0]         a_m2p[1]         a_m2p[2]         a_m2l[0]         a_m2l[1]         a_m2l[2]            n_p2p            n_m2p            n_m2l             n_PM
              1860   2.20189489e+00   8.15438021e+00   9.74997887e+00  -1.37572736e-03   2.41868198e-02   5.70770279e-02   1.38956951e-02  -9.46675500e-05   2.48758756e-02   5.42944036e-02   8.97489488e-03   8.09154080e-05  -2.14684987e-05  -9.98910982e-05   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              6200   3.72249514e+00   5.34137647e+00   5.45616024e+00   7.82205537e-03   5.69452196e-02  -3.37591395e-02  -1.17931843e-01  -2.24186294e-02   2.03480609e-02  -2.20713969e-02  -1.18489608e-01   2.97424924e-02   4.15861532e-02  -1.07691837e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              4740   3.07589701e+00   8.45123452e+00   7.72271618e+00  -1.41496569e-01  -1.17935494e-01  -2.38852486e-01  -6.73356727e-02  -5.11500724e-02  -5.13103455e-02  -1.22473821e-01  -5.62818125e-02  -9.03464928e-02  -6.66251481e-02  -1.16378665e-01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              7340   3.95677013e+00   6.33490868e+00   7.61682210e+00  -2.13055648e-02  -2.53416710e-02   7.43562505e-02  -1.13081068e-01  -1.68773755e-02  -4.92583960e-02   2.56497562e-02  -1.11069068e-01  -4.42818878e-03   2.39167251e-02   4.87064943e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              8920   2.93431517e+00   7.68243581e+00   5.58359042e+00  -1.54825887e-02  -1.95680559e-02  -1.88390557e-02  -3.53694446e-02  -1.53806582e-02  -2.01800428e-02  -1.82298832e-02  -4.04595509e-02  -1.01930942e-04   6.11978874e-04  -6.09127921e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              1910   1.63744452e+00   5.52059450e+00   6.51746904e+00   4.61304747e-03   6.32238314e-02  -9.13628936e-02  -1.12577759e-01   2.66814083e-02   2.28677988e-02  -3.49758454e-02  -1.09785363e-01  -2.20684540e-02   4.03567478e-02  -5.63871674e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              1160   3.34888962e+00   9.42613170e+00   9.38088475e+00   1.34302363e-01  -1.89747382e-02   7.19837621e-02  -2.33090241e-02   4.79649864e-02   3.44445626e-03   7.43676648e-02  -2.02341527e-02   8.62856656e-02  -2.26121321e-02  -2.70327833e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              3420   1.29519418e+00   6.09478089e+00   6.45259801e+00  -1.00980006e-01   1.37594319e-03   8.53044689e-02  -1.20793536e-01  -7.73709267e-02  -3.28727695e-03   6.31577745e-02  -1.22768275e-01  -2.36090794e-02   4.66322014e-03   2.21466962e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              9310   1.44038430e-02   5.90405196e+00   6.33164611e+00  -8.04565102e-03  -1.36391781e-02  -1.00808050e-02  -8.45397785e-02  -7.50511233e-03  -1.37891434e-02  -9.79510881e-03  -8.96253064e-02   3.87869186e-05  -1.68016286e-05  -9.01775275e-06   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              3430   1.21666991e+00   7.54991822e+00   5.66393970e+00   1.96803026e-02  -2.23634075e-02   8.86478927e-04  -9.73211899e-02   7.10922712e-03  -1.90825909e-02  -7.54961791e-03  -1.00849904e-01   1.25710731e-02  -3.28080100e-03   8.43614992e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              9340   2.08933795e-01   6.90859140e+00   6.71241118e+00   3.83661203e-02   1.70903583e-03  -3.90196331e-02  -6.47676960e-02   3.91834602e-02   9.72063106e-04  -3.75750139e-02  -6.97949454e-02   1.71502659e-04   2.59235618e-04  -1.43343801e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              8600   3.85032221e+00   6.61754280e+00   6.35319807e+00  -2.20098794e-01  -6.08064085e-02  -2.10207514e-02  -1.19930103e-01  -5.53787537e-02  -2.26603020e-02   3.63781489e-02  -9.61910188e-02  -1.64720044e-01  -3.81461047e-02  -5.73989004e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              8990   3.50388173e+00   7.94882872e+00   9.02355240e+00  -2.32020039e-02  -1.99920088e-02   1.27509292e-02   2.55600084e-02  -2.19818652e-02  -1.95601974e-02   1.25674605e-02   2.04888675e-02  -1.22012233e-03  -4.31835710e-04   1.83420489e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              1610   2.67614903e+00   6.98713678e+00   7.08257138e+00  -2.65591964e-03   1.14869718e-02   2.22753957e-02  -8.55756775e-02   1.24169851e-03   6.66976301e-03   1.88575983e-02  -8.93940628e-02  -3.89761804e-03   4.81720921e-03   3.41779785e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              3820   1.63085239e+00   6.81921419e+00   8.61072911e+00  -8.92013218e-03   8.19457229e-04  -9.23496783e-02  -2.41485666e-02  -7.48268282e-03   6.94018696e-03  -8.72315392e-02  -2.87235472e-02  -1.43744948e-03  -6.12072973e-03  -5.11813583e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              7830   2.07824561e+00   6.67181800e+00   9.51738789e+00   1.34679470e-02  -3.62117551e-02  -1.87920919e-03   1.71530265e-02   1.30608613e-02  -3.48143242e-02  -6.32514479e-03   1.23674264e-02  -3.41205101e-04  -1.39526720e-03   4.65218385e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              8620   8.01579977e-02   9.35749744e+00   9.41243965e+00   3.41019370e-02  -1.41861551e-02   5.16319647e-02  -8.85646045e-02  -1.52756348e-02   4.27568965e-02   3.32712196e-02  -8.58164504e-02   5.06615639e-02  -5.95907420e-02   1.54038621e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              2790   2.97489143e+00   8.26293577e+00   7.17821386e+00   1.63196161e-01  -1.09143019e-01   1.28019512e-01  -1.19997025e-01  -1.55394971e-02  -1.02901720e-02   6.28007874e-02  -8.50452185e-02   1.78735659e-01  -9.88528505e-02   6.52187243e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
               920   3.12446874e+00   5.66469181e+00   5.24211369e+00  -2.39440240e-03  -4.15357575e-03  -7.78544769e-02  -1.26163125e-01   6.24385010e-03  -5.04748197e-04  -4.83800322e-02  -1.28701881e-01  -9.82128270e-03   1.62689527e-03  -1.07103596e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
               570   3.65299355e+00   7.03105939e+00   7.85246812e+00  -1.16692614e-02  -9.53913182e-02  -3.93653754e-03  -5.77641986e-02  -1.50059937e-02  -9.02760401e-02  -1.59044862e-02  -6.17432781e-02   3.33673274e-03  -5.11527993e-03   1.19679486e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              6020   1.09507854e+00   6.13254004e+00   6.76618048e+00   8.03021714e-03   4.88805138e-02  -1.59828961e-02  -1.56458542e-01  -4.04471979e-02   2.30475552e-02  -6.09575771e-02  -1.39680043e-01   4.84774150e-02   2.58329585e-02   4.49746810e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              8690   2.33157698e-01   7.26241046e+00   4.95217975e+00   3.90115902e-02   3.05748340e-02   5.59633151e-02  -1.02636434e-01   2.68476084e-02   2.99756825e-02   3.60449329e-02  -1.05955206e-01   1.22526502e-02   5.58441505e-04   1.99539941e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
               940   3.02528823e+00   8.22572864e+00   7.58700240e+00  -7.91724920e-02   2.20237315e-01  -1.07865125e-01  -8.65298584e-02  -3.75067852e-02   5.56834042e-02  -1.00350007e-01  -7.38033652e-02  -4.16657068e-02   1.64553910e-01  -7.51511566e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              9110   2.78176594e+00   6.75022704e+00   5.27516837e+00   2.27897782e-02  -1.17304340e-01  -1.81299672e-02  -1.00276537e-01  -2.82976916e-03  -6.20209388e-02  -3.56752947e-02  -9.75198224e-02   2.55808178e-02  -5.52287959e-02   1.75958183e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              9120   7.65994677e-01   9.67986352e+00   8.15022993e+00  -1.21155381e-02  -5.39696701e-02   2.49163229e-02  -2.09487379e-02  -1.44841131e-02  -5.02530932e-02   2.08081193e-02  -2.54888143e-02   2.27216305e-03  -5.20535419e-03   3.81149515e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              8750   4.79251196e+00   6.98125212e+00   5.71180645e+00  -2.98136994e-02  -3.24193412e-03   6.28589932e-03  -9.38924681e-03  -3.24279815e-02  -3.83132952e-03   5.16122580e-03  -1.42814768e-02  -2.55079853e-04  -5.41981193e-04   1.76894944e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              2920   9.81191375e-03   9.47757655e+00   7.93072746e+00  -1.72842126e-02  -2.67686732e-02   2.47496571e-02  -2.70022023e-02  -1.74502209e-02  -2.63462160e-02   2.47805584e-02  -3.21228616e-02   2.64759787e-04  -1.25762323e-04   3.26867337e-07   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              8790   3.73030267e+00   9.10922043e+00   5.50840129e+00  -9.45142284e-03  -4.06956226e-02  -7.92018473e-02  -1.46451052e-02   2.86553567e-03  -3.51558253e-02  -6.23886138e-02  -1.75098628e-02  -1.23207178e-02  -5.54111134e-03  -1.68082714e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              2590   3.72890619e+00   5.90705301e+00   4.93209418e+00  -5.87625206e-02  -3.60249057e-02   6.45999657e-03  -1.00026339e-01  -6.25311062e-02  -3.32358666e-02   5.72970230e-03  -1.04503155e-01   9.14407603e-04  -2.58177752e-03   3.12469737e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              1430   3.67223629e+00   9.58243208e+00   7.54750454e+00   3.43028316e-03  -2.93248463e-02  -2.56222729e-02   5.20312823e-02   2.38485425e-03  -3.55074219e-02  -1.92636736e-02   4.75416183e-02  -4.72997235e-05  -3.67642322e-04  -1.18174496e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              5050   1.85978051e+00   6.02875571e+00   9.17568620e+00  -2.99239159e-02  -4.10896279e-02  -1.66978035e-03  -5.16085839e-03  -1.18382489e-02  -2.46809572e-02  -1.36380317e-02  -8.13397765e-03  -1.80856679e-02  -1.64087079e-02   1.19681470e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              4380   4.58826781e+00   5.61612194e+00   7.31871893e+00  -8.72085094e-02   7.87755251e-02   8.08152556e-02  -8.81530643e-02  -6.38778210e-02   5.37646078e-02   5.14176376e-02  -8.93992633e-02  -2.34363955e-02   2.50618327e-02   2.93033198e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
              6170   2.15800363e+00   8.10777433e+00   6.34243730e+00  -1.70715135e-02  -7.06851259e-02   1.94027461e-02  -3.58000994e-02  -1.71925724e-02  -6.23296760e-02   1.85402744e-02  -4.03021947e-02   1.21059355e-04  -8.35545175e-03   8.62470944e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              374                0                0                0
               740   4.78717576e+00   8.31196664e+00   1.39131778e+01  -2.78293919e-02  -1.80610362e-02   7.76095688e-03   2.42978223e-02  -2.79454943e-02  -1.81756485e-02   7.46767130e-03   1.91754866e-02  -1.00197605e-04  -2.51823240e-05  -3.86671272e-05   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              8890   3.64068885e+00   7.46702542e+00   1.40193217e+01  -3.07756010e-02  -6.71849996e-02  -2.29279399e-02  -4.00361456e-02  -2.96950117e-02  -6.43222779e-02  -2.49287803e-02  -4.49145511e-02  -1.08053652e-03  -2.86274101e-03   2.00070185e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              7730   4.59022411e+00   8.13507792e+00   1.32467285e+01  -2.88497247e-02  -3.19401734e-02  -2.47828644e-02   8.23416747e-03  -2.88446900e-02  -3.19409557e-02  -2.48383656e-02   3.08595668e-03  -9.26415760e-06   2.48411493e-06   5.56322084e-05   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              4110   2.64900276e+00   6.42903505e+00   1.39307256e+01   1.71984598e-01   6.18456081e-02   1.47030979e-01  -1.23327807e-01   2.60811150e-02   5.73789410e-04   1.92462560e-02  -8.95248502e-02   1.45903483e-01   6.12718202e-02   1.27784729e-01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              4120   3.22507254e-01   9.47224740e+00   1.04955706e+01   9.80634242e-04  -7.85058066e-02  -4.96794693e-02  -7.61175603e-02  -2.67876312e-02  -3.18146981e-02  -5.27199777e-03  -7.53552243e-02   2.79281493e-02  -4.66710739e-02  -4.44877408e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              5160   4.52978989e+00   5.22225734e+00   1.21024483e+01  -2.67202035e-02   4.73913290e-02  -8.76477286e-02  -1.99531578e-02  -2.15554517e-02   5.39985411e-02  -6.88062310e-02  -2.33332347e-02  -5.17033879e-03  -6.60878187e-03  -1.88485049e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              4850   1.73902724e+00   9.23482780e+00   1.16379324e+01   5.74343204e-02   8.75566453e-02   4.36184295e-02  -7.52769634e-02   1.56692192e-02   1.78530738e-02   2.49147080e-02  -7.16527104e-02   4.17668149e-02   6.96991235e-02   1.87050365e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              9020   3.17382932e+00   7.97179704e+00   1.07328290e+01   4.91820835e-02   8.83076191e-02   2.48449314e-02  -4.40963395e-02   4.71065044e-02   6.67416081e-02   3.69038805e-02  -4.71943356e-02   2.07557762e-03   2.15660110e-02  -1.20589491e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              1630   3.09332609e+00   7.12767454e+00   1.18773140e+01   4.22885045e-02  -6.51419163e-02   2.78553572e-02  -8.36431682e-02   3.46607007e-02  -3.79203074e-02   5.04535511e-02  -8.48583803e-02   7.62780523e-03  -2.72216108e-02  -2.25981940e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              2010   4.23092612e+00   7.50800693e+00   1.44299612e+01  -2.93858722e-03  -2.74971724e-02   5.90398349e-03  -1.11233136e-02  -2.32417341e-02  -2.91502662e-02  -1.42740998e-02  -1.40081700e-02   2.03029513e-02   1.65348488e-03   2.01775189e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              7870   1.34886078e+00   6.97043155e+00   1.43873790e+01   4.54871692e-02  -5.64088747e-02   9.24507994e-03  -1.02979138e-01   2.28381883e-02  -3.26555856e-02   1.37599406e-03  -1.05381563e-01   2.26414558e-02  -2.37607211e-02   7.84319546e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              8650   2.70527241e+00   6.46466458e+00   1.39808938e+01  -1.07743636e-01  -1.31397322e-01  -1.09940179e-01  -1.24369442e-01   5.27038937e-03  -1.97560415e-02  -6.41894806e-03  -8.99167433e-02  -1.13014042e-01  -1.11641280e-01  -1.03521235e-01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              4550   3.70627516e+00   7.95557350e+00   1.07574550e+01   2.23293919e-02   7.82169681e-03   5.44736944e-02  -6.22187071e-02   2.01245416e-02   1.94985121e-02   5.51514998e-02  -6.62353709e-02   2.20485008e-03  -1.16768172e-02  -6.77801669e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              2450   3.79803747e+00   6.01512606e+00   1.42610780e+01  -2.37721168e-02  -3.25709246e-02  -3.85784544e-02  -5.27010225e-02  -3.29048969e-02   7.39317504e-04  -4.23879810e-02  -5.35969250e-02   9.13260877e-03  -3.33111808e-02   3.80705600e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              9420   1.89751404e-01   5.92110284e+00   1.38412674e+01   8.38066544e-03  -5.34433722e-02   7.40044042e-02  -5.15593290e-02   4.91541252e-03  -2.92080790e-02   5.46629690e-02  -5.42872734e-02   3.46748391e-03  -2.42339037e-02   1.93410516e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              4230   3.16538774e+00   9.16357199e+00   1.04966789e+01  -1.50644565e-02   5.18638827e-03   6.40699193e-02  -6.84746206e-02  -5.21245133e-03  -5.69255743e-03   5.38369417e-02  -7.18816742e-02  -9.86962952e-03   1.08349221e-02   1.02428719e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              6420   9.98613934e-01   8.71317520e+00   1.28727831e+01  -3.03704329e-02   1.63038783e-02   7.30075315e-03  -7.13259503e-02  -3.04542705e-02   1.59957055e-02   7.13046547e-03  -7.64358789e-02   8.38376436e-05   3.08173272e-04   1.70287909e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              5330   3.09461787e+00   6.33563831e+00   1.28915804e+01   6.52921125e-02   2.39463411e-02   3.21910018e-04  -6.60712570e-02   6.09340109e-02   2.27857791e-02  -1.15683780e-03  -7.08170012e-02   4.35810443e-03   1.16056122e-03   1.47874781e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              2870   4.02416504e+00   6.07780727e+00   1.35685637e+01  -6.45439103e-02  -2.42946856e-03  -1.08350310e-02  -5.56814969e-02  -6.22042902e-02   3.45510896e-03  -1.26610193e-02  -6.01456389e-02  -2.33962247e-03  -5.88457752e-03   1.82598818e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              1350   1.49651738e+00   5.66824056e+00   1.07691751e+01   1.67866319e-01   6.45968765e-02  -1.15456820e-01  -3.12955230e-02   2.21157931e-02   1.98062528e-02  -1.43723609e-02  -2.03676801e-02   1.45750523e-01   4.47906405e-02  -1.01084463e-01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              7200   6.95865997e-01   5.11776818e+00   1.14254415e+01  -2.26574019e-04   8.50811880e-03   1.44369677e-02  -1.47305727e-02  -2.56714062e-03   7.24678766e-03   1.04913283e-02  -1.92964487e-02   1.58400950e-03   2.26752530e-03   4.99980152e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
               990   3.22833280e+00   7.90650494e+00   1.34788398e+01  -1.87015552e-02  -2.94816140e-02  -9.18757990e-02  -6.17249459e-02  -1.91126857e-02  -2.55990159e-02  -7.75154680e-02  -6.54295608e-02   4.11129673e-04  -3.88259743e-03  -1.43603329e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              9890   1.52509731e+00   7.12813364e+00   1.21173793e+01  -9.57208723e-02  -1.08179629e-01  -2.77024750e-02  -1.25227898e-01   5.07897756e-04   4.48379628e-02  -2.42106449e-02  -8.79284218e-02  -9.62287709e-02  -1.53017595e-01  -3.49182962e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
               290   4.07177337e+00   6.58480529e+00   1.22176962e+01  -6.49500415e-02   9.67519730e-02  -1.02238998e-01  -8.70375857e-02  -6.84430748e-02   5.30064218e-02  -3.49153131e-02  -8.53549466e-02   3.49303405e-03   4.37455550e-02  -6.73236847e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              5360   3.39265751e+00   9.69021836e+00   1.40963326e+01  -6.86393380e-02   2.33754553e-02   1.48153324e-02  -5.29346429e-02  -1.02441609e-02   2.91117877e-02  -1.06301680e-02  -5.14492393e-02  -5.62065504e-02  -9.43690911e-03   2.95400843e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              9520   3.53884499e+00   8.37731209e+00   1.11718036e+01   1.07003912e-01   3.72275226e-02  -2.65312381e-04  -8.81909952e-02   4.64208350e-02   3.32663469e-02  -8.87185708e-03  -8.79841819e-02   6.05830736e-02   3.96117428e-03   8.60654470e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              7230   1.76657190e+00   8.36884732e+00   1.05846642e+01   3.73701856e-04   2.41488423e-02   1.93475280e-02  -2.01270413e-02  -7.68462603e-04   2.53434945e-02   2.11631842e-02  -2.50786059e-02   1.14200276e-03  -1.19457277e-03  -1.81534642e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              4320   1.62094846e+00   7.58141801e+00   1.16400282e+01  -5.60232736e-02  -2.29403330e-03   8.95270854e-02  -7.04709813e-02  -3.88967656e-02  -4.82622627e-03   8.64975452e-02  -7.29227513e-02  -1.71265081e-02   2.53219297e-03   3.02954344e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              1420   3.26193014e-01   5.03745518e+00   1.25662849e+01  -1.59278908e-03  -1.00842565e-02   1.42141050e-02  -3.17715779e-02  -2.09712959e-03  -9.86224599e-03   1.42281931e-02  -3.68498042e-02   2.60650704e-04   2.87070550e-04  -1.01903752e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              9560   3.59417814e+00   6.05473847e+00   1.20008797e+01   3.42969149e-02   2.55800132e-02   7.82819763e-02  -6.12608902e-02   2.84967218e-02   2.73999274e-02   6.94326907e-02  -6.53695837e-02   5.80019224e-03  -1.81991351e-03   8.84928461e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              8810   2.35834052e+00   7.16612569e+00   1.38349575e+01  -7.77036548e-02  -2.64784377e-02  -9.52118449e-03  -8.30370560e-02  -6.79512545e-02  -2.15694830e-02  -1.45937260e-02  -8.70856419e-02  -9.75239556e-03  -4.90895333e-03   5.07253828e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              3300   3.74270505e+00   9.72096267e+00   1.05315381e+01  -1.68808430e-01   6.75031543e-03   1.31340787e-01  -6.79880232e-02  -8.40659291e-02  -3.48635204e-02   6.63223565e-02  -6.24825656e-02  -7.07895309e-02   2.76158061e-02   5.05987816e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              1810   8.95171131e-01   5.60634293e+00   1.11245544e+01  -2.17501204e-02   1.64429378e-02  -5.10369893e-03  -8.98417179e-03  -2.11790111e-02   1.13636050e-02  -2.01384001e-03  -1.36542004e-02  -5.71774959e-04   5.08997310e-03  -3.08926334e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              6930   4.39857881e+00   9.75910046e+00   1.03047004e+01   1.06959343e-01  -1.68509752e-01   4.09102924e-02  -2.36334186e-02  -1.15654590e-02  -7.76376277e-02   5.06086461e-02  -1.50575228e-02   1.18504606e-01  -9.08785462e-02  -9.73810721e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              3690   3.62588118e+00   5.26450801e+00   1.30256910e+01  -9.04493630e-02  -5.24014235e-04   1.38909638e-01  -6.67568594e-02  -2.85423398e-02   5.01456857e-02   2.90423557e-02  -5.93235828e-02  -6.25693053e-02  -4.87431586e-02   1.09655663e-01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              391                0                0                0
              7310   4.88870054e+00   1.46546356e+01   4.62632674e+00  -6.60630986e-02  -2.15464205e-01  -3.27191614e-02  -4.07204628e-02  -4.89271991e-02  -1.33614704e-01  -3.81838493e-02  -3.66136245e-02  -3.82325165e-02  -6.19305074e-02   2.76398733e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              394                0                0                0
